,name,position,start_games,sub_games,mins,goals,assists,shot_per_game,offsides_per_game,total_shots,team,year_start,year_end,league,fouls_per_game,total_fouls,yellow_cards,red_cards,clean_sheets,points,xG,xA,mapped_position,number_of_positions,rating,rating_mls_formula
2256,Joan Jordán, M(C),27,7,2267,2,2,0.9,0.1,30.6,Sevilla,2019,2020,la liga,1.9,64.6,8,0,16,70,2.24988439,3.494861024,Midfielder,1,6.94,1.814809567
2257,Nemanja Gudelj," D(C),M(C)",9,15,1202,0,0,0.3,0,7.2,Sevilla,2019,2020,la liga,0.9,21.6,6,0,16,70,0.278653333,0.12759147,Defender Midfielder,2,6.42,1.670389536
2258,Sergio Escudero," D(L),M(L)",7,2,567,1,0,0.7,0.1,6.3,Sevilla,2020,2021,la liga,0.9,8.1,3,0,17,77,0.211502198,0.246411847,Defender Midfielder,2,6.82,9.014760497
2259,Fernando, DMC,28,3,2547,3,4,0.2,0,6.2,Sevilla,2020,2021,la liga,1.3,40.3,6,0,17,77,1.399340052,3.358238807,Defensive Midfielder,1,7,6.995857181
2260,Jules Koundé, D(CR),33,1,2976,2,1,0.6,0.1,20.4,Sevilla,2020,2021,la liga,0.6,20.4,4,0,17,77,2.138661519,0.93897151,Defender,2,7.01,6.889199338
2261,Franco Vázquez," AM(CLR),FW",1,14,154,1,0,0.2,0.1,3,Sevilla,2020,2021,la liga,0.3,4.5,1,0,17,77,0.175247694,0.137769343,Midfielder Forward,4,6.19,6.322249605
2262,Lucas Ocampos," M(CLR),FW",30,4,2648,5,4,2,0.1,68,Sevilla,2020,2021,la liga,1,34,3,0,17,77,10.77704114,6.153059674,Midfielder Forward,4,6.93,5.482890885
2263,Suso," AM(CLR),FW",28,6,2234,3,4,1.4,0.2,47.6,Sevilla,2020,2021,la liga,0.7,23.8,2,0,17,77,2.099216414,5.046659032,Midfielder Forward,4,6.89,4.881069261
2264,Jesús Navas," D(R),M(R)",34,0,2836,0,6,0.4,0.1,13.6,Sevilla,2020,2021,la liga,0.3,10.2,4,0,17,77,1.249694739,7.600725906,Defender Midfielder,2,6.88,4.87087836
2265,Marcos Acuña," D(L),M(CL)",26,4,2331,1,2,0.6,0.1,18,Sevilla,2020,2021,la liga,1.5,45,5,0,17,77,0.808205423,2.85144003,Defender Midfielder,3,6.84,4.561899514
2266,Oussama Idrissi, AM(LR),0,3,24,0,0,0.3,0,0.9,Sevilla,2020,2021,la liga,0.3,0.9,0,0,17,77,0.396165252,0,Midfielder,2,6.22,4.533
2267,Youssef En-Nesyri, FW,23,15,2314,18,0,2.1,0.7,79.8,Sevilla,2020,2021,la liga,0.7,26.6,2,0,17,77,15.79480616,2.642064562,Forward,1,6.87,4.287500964
2268,Ivan Rakitic, M(C),25,12,2243,4,2,1.1,0.1,40.7,Sevilla,2020,2021,la liga,0.9,33.3,5,0,17,77,4.980025717,1.465554887,Midfielder,1,6.59,4.228735886
2269,Aleix Vidal," D(R),M(LR)",5,7,590,0,1,0.1,0,1.2,Sevilla,2020,2021,la liga,0.4,4.8,2,0,17,77,0.032292396,0.865787473,Defender Midfielder,3,6.61,3.529771163
2270,Sergi Gómez, D(CR),9,0,723,0,0,0.1,0,0.9,Sevilla,2020,2021,la liga,0.1,0.9,2,0,17,77,0.04384663,0.021430079,Defender,2,6.64,3.491545413
2271,Luuk de Jong," AM(C),FW",14,20,1264,4,0,0.9,0.3,30.6,Sevilla,2020,2021,la liga,0.6,20.4,3,0,17,77,5.085692037,1.059211239,Midfielder Forward,2,6.46,3.105782375
2272,Óliver Torres, M(CLR),15,18,1397,0,3,0.3,0,9.9,Sevilla,2020,2021,la liga,0.6,19.8,2,0,17,77,1.055132642,1.967201026,Midfielder,3,6.55,2.683580711
2273,Karim Rekik, D(CL),6,5,651,0,0,0.2,0.1,2.2,Sevilla,2020,2021,la liga,1.6,17.6,2,0,17,77,0.087819148,0.134596704,Defender,2,6.56,2.114230601
2274,Óscar Rodríguez, AM(CLR),4,16,498,0,0,0.5,0,10,Sevilla,2020,2021,la liga,0.7,14,1,0,17,77,0.384868767,0.867663804,Midfielder,3,6.38,1.533333333
2275,Joan Jordán, M(C),28,7,2424,1,6,0.7,0,24.5,Sevilla,2020,2021,la liga,1.5,52.5,6,1,17,77,2.075498836,3.089971129,Midfielder,1,6.82,1.450361287
2276,Diego Carlos, D(C),32,1,2791,1,0,0.5,0,16.5,Sevilla,2020,2021,la liga,1.5,49.5,9,1,17,77,1.655303239,0.662569371,Defender,1,6.69,1.272775204
2277,Nemanja Gudelj," D(C),M(C)",10,20,1025,0,0,0.3,0,9,Sevilla,2020,2021,la liga,0.7,21,8,0,17,77,0.273405651,0.045261705,Defender Midfielder,2,6.29,1.176287263
2278,Tropi, Midfielder,0,1,1,0,0,0,0,0,Valencia,2014,2015,la liga,0,0,0,0,11,77,0,0,Midfielder,1,6,81.53333333
2279,Antonio Barragán," D(CR),M(R)",32,2,2846,1,2,0.1,0.1,3.4,Valencia,2014,2015,la liga,1,34,8,0,11,77,0.525854682,1.126868296,Defender Midfielder,3,7,7.885131346
2280,Pablo Piatti, M(CLR),26,2,1913,7,6,1.1,0.1,30.8,Valencia,2014,2015,la liga,0.8,22.4,2,0,11,77,4.295260165,6.909362135,Midfielder,3,7.27,7.619136899
2281,Shkodran Mustafi, D(CR),33,0,2915,4,0,0.6,0.1,19.8,Valencia,2014,2015,la liga,1,33,8,0,11,77,1.624908498,0.153601784,Defender,2,7.23,7.485239747
2282,Daniel Parejo, M(C),33,1,2929,11,5,1.6,0.1,54.4,Valencia,2014,2015,la liga,1.4,47.6,13,1,11,77,8.296009012,2.832485911,Midfielder,1,7.37,5.800804275
2283,Javi Fuego, M(C),34,1,3005,3,1,0.3,0,10.5,Valencia,2014,2015,la liga,1.3,45.5,8,1,11,77,0.558295287,1.049371378,Midfielder,1,7.1,5.242559163
2284,Sofiane Feghouli, M(CR),20,13,1934,6,6,1,0.2,33,Valencia,2014,2015,la liga,0.8,26.4,5,0,11,77,4.930527637,4.677290324,Midfielder,2,6.98,4.939622854
2285,Carles Gil, AM(CR),2,6,267,1,1,0.4,0,3.2,Valencia,2014,2015,la liga,0.3,2.4,0,0,11,77,0.536546478,0.616910024,Midfielder,2,6.56,4.611757972
2286,Paco Alcácer," AM(R),FW",26,6,2174,11,5,1.9,0.6,60.8,Valencia,2014,2015,la liga,0.5,16,2,1,11,77,10.35573083,3.748620467,Midfielder Forward,2,6.87,4.557254099
2287,Nicolás Otamendi, D(C),35,0,3098,6,0,0.6,0,21,Valencia,2014,2015,la liga,1,35,9,1,11,77,3.111487119,0.081218852,Defender,1,7.59,4.445326493
2288,Diego Alves, GK,37,0,3312,0,0,0,0,0,Valencia,2014,2015,la liga,0,0,4,0,11,77,0,0.233119955,Goalkeeper,1,6.82,3.939701658
2289,Rúben Vezo, D(CR),6,1,554,0,0,0.4,0,2.8,Valencia,2014,2015,la liga,0.7,4.9,0,0,11,77,0.313113004,0,Defender,2,7.28,3.514580597
2290,Álvaro Negredo, FW,14,16,1532,5,4,1.8,0.3,54,Valencia,2014,2015,la liga,1.1,33,4,0,11,77,7.124825492,4.415883143,Forward,1,6.77,3.028859021
2291,André Gomes, M(CLR),31,2,2559,4,1,1.2,0.1,39.6,Valencia,2014,2015,la liga,2.2,72.6,8,1,11,77,3.348931404,2.567200322,Midfielder,3,6.92,2.018609173
2292,Enzo Pérez, M(CR),12,2,1036,0,1,0.4,0,5.6,Valencia,2014,2015,la liga,2.6,36.4,7,0,11,77,0.189539354,0.754568007,Midfielder,2,6.84,1.660430828
2293,Filipe Augusto, DMC,1,5,142,0,0,0.5,0,3,Valencia,2014,2015,la liga,1,6,2,0,11,77,0.135268576,0,Defensive Midfielder,1,6.29,1.397339593
2294,Rodrigo de Paul," AM(CLR),FW",6,19,717,1,4,0.9,0,22.5,Valencia,2014,2015,la liga,0.6,15,3,1,11,77,1.685594665,3.178033571,Midfielder Forward,4,6.48,1.336016392
2295,Rodrigo," M(CLR),FW",24,7,2087,3,4,1.7,0.5,52.7,Valencia,2014,2015,la liga,1.4,43.4,5,2,11,77,6.7294039,2.972264219,Midfielder Forward,4,6.79,1.189952636
2296,João Cancelo," D(LR),M(R)",5,5,515,0,0,0.4,0.2,4,Valencia,2014,2015,la liga,1.4,14,1,1,11,77,0.286693275,0.399274519,Defender Midfielder,3,6.67,1.168166127
2297,Tropi, Midfielder,0,1,2,0,0,0,0,0,Valencia,2015,2016,la liga,0,0,0,0,6,44,0,0,Midfielder,1,5.98,24.31666667
2298,Fran Villalba, AM(L),0,1,3,0,0,0,0,0,Valencia,2015,2016,la liga,2,2,1,0,6,44,0,0,Midfielder,1,6.03,15.76666667
2299,Daniel Parejo, M(C),30,3,2735,8,5,1.4,0.1,46.2,Valencia,2015,2016,la liga,1.1,36.3,8,0,6,44,5.462408529,2.985139186,Midfielder,1,7.15,6.661380297
2300,Paco Alcácer," AM(R),FW",25,9,2420,13,6,1.8,1.1,61.2,Valencia,2015,2016,la liga,0.5,17,2,0,6,44,13.27132749,6.132375062,Midfielder Forward,2,6.74,5.324215616
2301,Shkodran Mustafi, D(CR),30,0,2682,2,0,0.7,0.2,21,Valencia,2015,2016,la liga,1.1,33,14,0,6,44,1.53769208,1.196031151,Defender,2,7.33,4.337380037
2302,Santi Mina," AM(LR),FW",18,8,1581,4,1,1,0.2,26,Valencia,2015,2016,la liga,1.2,31.2,2,0,6,44,4.231060934,1.95451131,Midfielder Forward,3,6.53,4.331946471
2303,João Cancelo," D(LR),M(R)",25,3,2121,1,4,0.3,0,8.4,Valencia,2015,2016,la liga,1.5,42,5,1,6,44,1.304888798,2.852591407,Defender Midfielder,3,7.1,3.662826664
2304,Zakaria Bakkali, AM(LR),4,12,563,1,3,0.8,0.2,12.8,Valencia,2015,2016,la liga,0.6,9.6,1,0,6,44,0.718217365,2.337105459,Midfielder,2,6.56,3.518582121
2305,Diego Alves, GK,13,0,1170,0,0,0,0,0,Valencia,2015,2016,la liga,0,0,1,0,6,44,0,0,Goalkeeper,1,6.76,3.47008547
2306,Álvaro Negredo, FW,12,13,1148,5,2,1.6,0.5,40,Valencia,2015,2016,la liga,0.6,15,0,0,6,44,6.753436975,3.064959941,Forward,1,6.56,3.33014589
2307,André Gomes, M(CLR),27,3,2381,3,3,1.4,0.1,42,Valencia,2015,2016,la liga,2,60,10,0,6,44,2.848456422,3.292261786,Midfielder,3,6.78,3.187492877
2308,Sofiane Feghouli, M(CR),13,8,1259,1,1,1,0.3,21,Valencia,2015,2016,la liga,0.9,18.9,4,0,6,44,2.817996262,3.019084528,Midfielder,2,6.58,2.961965512
2309,Aymen Abdennour, D(C),22,0,1853,0,0,0.3,0,6.6,Valencia,2015,2016,la liga,0.9,19.8,4,0,6,44,0.652987977,0.169960743,Defender,1,6.88,2.873349458
2310,Rúben Vezo, D(CR),10,5,1084,0,0,0.2,0,3,Valencia,2015,2016,la liga,1.2,18,2,0,6,44,0.188918583,0.720151823,Defender,2,6.99,2.725506355
2311,Sito, Midfielder,0,1,51,0,0,0,0,0,Valencia,2015,2016,la liga,0,0,0,0,6,44,0,0,Midfielder,1,6.37,2.650980392
2312,Wilfried Zahibo, DMC,2,0,136,0,0,0,0,0,Valencia,2015,2016,la liga,2,4,1,0,6,44,0,0.016247792,Defensive Midfielder,1,6.3,2.504084967
2313,Rodrigo," M(CLR),FW",15,10,1361,2,3,1.5,0.4,37.5,Valencia,2015,2016,la liga,0.6,15,1,1,6,44,4.613165114,4.804004135,Midfielder Forward,4,6.65,2.484568282
2314,Rodrigo de Paul," AM(CLR),FW",6,3,522,0,0,1.1,0.1,9.9,Valencia,2015,2016,la liga,1,9,3,0,6,44,0.722458523,1.04866403,Midfielder Forward,4,6.55,2.339463602
2315,Pablo Piatti, M(CLR),9,12,791,0,0,0.5,0.2,10.5,Valencia,2015,2016,la liga,0.8,16.8,3,0,6,44,1.693829273,0.571466736,Midfielder,3,6.36,1.702857705
2316,Enzo Pérez, M(CR),16,4,1266,0,0,0.3,0,6,Valencia,2015,2016,la liga,1.7,34,10,0,6,44,0.176628465,0.345668006,Midfielder,2,6.68,1.277946288
2317,Antonio Barragán," D(CR),M(R)",19,5,1660,0,0,0,0,0,Valencia,2015,2016,la liga,1.6,38.4,5,1,6,44,0,0.343596887,Defender Midfielder,3,6.56,0.726567604
2318,Javi Fuego, M(C),23,3,2047,0,0,0.2,0.1,5.2,Valencia,2015,2016,la liga,2.1,54.6,10,1,6,44,0.15624211,0.766700136,Midfielder,1,6.82,-0.446696391
2319,Sito, Midfielder,0,1,1,0,0,0,0,0,Valencia,2016,2017,la liga,0,0,0,0,6,46,0,0,Midfielder,1,5.88,50.53333333
2320,Nacho Gil, AM(L),0,2,3,0,0,0,0,0,Valencia,2016,2017,la liga,0,0,0,0,6,46,0,0,Midfielder,1,6,18.38333333
2321,Rafa Mir, FW,0,2,5,0,0,0.5,0,1,Valencia,2016,2017,la liga,0,0,0,0,6,46,0.078312293,0,Forward,1,5.9,10.48333333
2322,Ezequiel Garay, D(C),27,0,2341,4,0,0.4,0,10.8,Valencia,2016,2017,la liga,0.9,24.3,7,0,6,46,2.383923048,0.192731495,Defender,1,6.83,5.63876788
2323,Mario Suárez," D(C),M(C)",17,4,1499,3,0,0.5,0,10.5,Valencia,2016,2017,la liga,1.2,25.2,3,0,6,46,1.502387801,0.27629184,Defender Midfielder,2,6.69,5.580005204
2324,Martín Montoya," D(LR),M(R)",26,3,2223,2,1,0.4,0,11.6,Valencia,2016,2017,la liga,1.6,46.4,8,0,6,46,1.182458435,0.976587322,Defender Midfielder,3,6.96,4.897991748
2325,Rodrigo," M(CLR),FW",17,2,1396,5,3,1.6,0.9,30.4,Valencia,2016,2017,la liga,1.2,22.8,1,0,6,46,4.672494901,2.658509205,Midfielder Forward,4,6.77,4.810841509
2326,João Cancelo," D(LR),M(R)",27,8,2426,1,4,0.6,0.1,21,Valencia,2016,2017,la liga,1,35,5,1,6,46,0.957735529,2.334439497,Defender Midfielder,3,6.9,4.783138265
2327,Daniel Parejo, M(C),36,0,3195,5,7,1.4,0.1,50.4,Valencia,2016,2017,la liga,1.2,43.2,12,0,6,46,6.928005029,5.878373502,Midfielder,1,7.16,4.636801211
2328,Santi Mina," AM(LR),FW",13,16,1404,6,2,1.1,0.2,31.9,Valencia,2016,2017,la liga,1,29,2,0,6,46,6.066388525,1.427463013,Midfielder Forward,3,6.58,4.616778062
2329,Nani," M(CLR),FW",22,3,1871,5,7,2.7,0.4,67.5,Valencia,2016,2017,la liga,1.2,30,6,0,6,46,5.38630002,6.069596564,Midfielder Forward,4,7.06,4.211404705
2330,Guilherme Siqueira, D(L),7,3,544,0,1,0,0.1,0,Valencia,2016,2017,la liga,0.5,5,2,0,6,46,0,0.549368493,Defender,1,6.32,3.859544719
2331,Diego Alves, GK,33,0,2970,0,0,0,0,0,Valencia,2016,2017,la liga,0,0,4,0,6,46,0,0.304663062,Goalkeeper,1,6.55,3.814141414
2332,Carlos Soler, M(CLR),19,4,1725,3,1,1.2,0,27.6,Valencia,2016,2017,la liga,1,23,4,1,6,46,1.938010341,2.116246372,Midfielder,3,6.66,3.229907067
2333,Shkodran Mustafi, D(CR),0,1,45,0,0,1,0,1,Valencia,2016,2017,la liga,0,0,0,0,6,46,0.061021503,0,Defender,2,6.79,3.222222222
2334,Toni Lato, D(L),4,4,481,0,1,0,0,0,Valencia,2016,2017,la liga,0.8,6.4,2,0,6,46,0,1.239889324,Defender,1,6.78,2.873489065
2335,Zakaria Bakkali, AM(LR),1,17,276,1,0,0.3,0.1,5.4,Valencia,2016,2017,la liga,0.3,5.4,2,0,6,46,1.19321459,1.038725875,Midfielder,2,6.23,2.8658418
2336,Eliaquim Mangala, D(C),30,0,2646,2,0,0.3,0,9,Valencia,2016,2017,la liga,1.4,42,11,1,6,46,2.636240719,0.089392249,Defender,1,6.86,2.148376394
2337,Fede Cartabia, AM(CLR),2,2,152,0,0,0.5,0,2,Valencia,2016,2017,la liga,1.5,6,0,0,6,46,0.149438847,0,Midfielder,3,6.25,2.104385965
2338,Aymen Abdennour, D(C),9,4,878,0,0,0.2,0,2.6,Valencia,2016,2017,la liga,1.2,15.6,4,0,6,46,0.5048787,0.036277137,Defender,1,6.51,1.916375445
2339,Simone Zaza, FW,15,5,1376,6,1,3,1,60,Valencia,2016,2017,la liga,2.9,58,7,0,6,46,6.623012492,0.853706287,Forward,1,6.72,1.822471572
2340,Enzo Pérez, M(CR),26,1,2196,0,1,0.4,0,10.8,Valencia,2016,2017,la liga,1.7,45.9,14,1,6,46,0.408466129,0.457983844,Midfielder,2,7.03,1.175005308
2341,Francis Coquelin, M(CLR),7,2,656,1,0,0.4,0.1,3.6,Valencia,2017,2018,la liga,1.4,12.6,2,0,10,73,0.271123581,0.059514027,Midfielder,3,7.16,6.721671376
2342,Nacho Vidal, D(R),5,2,447,1,0,0.4,0,2.8,Valencia,2017,2018,la liga,0.7,4.9,1,0,10,73,0.408178344,0.017302105,Defender,1,6.88,6.063652114
2343,Rodrigo," M(CLR),FW",31,6,2696,16,4,2.5,0.5,92.5,Valencia,2017,2018,la liga,0.8,29.6,4,0,10,73,14.5491994,3.908318389,Midfielder Forward,4,7.05,5.594718091
2344,Santi Mina," AM(LR),FW",17,15,1550,12,2,1.3,0.3,41.6,Valencia,2017,2018,la liga,0.8,25.6,4,0,10,73,8.923802089,2.041029708,Midfielder Forward,3,6.74,5.296898407
2345,Gonçalo Guedes," AM(CLR),FW",27,6,2444,5,9,1.8,0.3,59.4,Valencia,2017,2018,la liga,1.1,36.3,2,0,10,73,4.797542956,6.607714614,Midfielder Forward,4,7.16,4.859475927
2346,Martín Montoya," D(LR),M(R)",24,1,2152,0,4,0.3,0,7.5,Valencia,2017,2018,la liga,1.5,37.5,7,0,10,73,0.249449689,1.988091495,Defender Midfielder,3,7.09,4.368394954
2347,Geoffrey Kondogbia," D(C),DMC",30,1,2618,4,4,0.9,0,27.9,Valencia,2017,2018,la liga,1.8,55.8,11,1,10,73,2.283893438,2.169272259,Defender Defensive Midfielder,2,7.4,4.189208474
2348,João Cancelo," D(LR),M(R)",1,0,90,0,0,4,0,4,Valencia,2017,2018,la liga,4,4,0,0,10,73,0.390256196,0.43709451,Defender Midfielder,3,7.65,4.088888889
2349,Daniel Parejo, M(C),34,0,3005,7,7,1.3,0.1,44.2,Valencia,2017,2018,la liga,1.4,47.6,15,1,10,73,6.568818469,5.84773789,Midfielder,1,7.41,4.061849544
2350,Neto, GK,33,0,2970,0,0,0,0,0,Valencia,2017,2018,la liga,0,0,2,0,10,73,0.478685141,0,Goalkeeper,1,6.81,4.023905724
2351,Andreas Pereira, M(CLR),12,11,1078,1,3,0.6,0,13.8,Valencia,2017,2018,la liga,0.9,20.7,5,0,10,73,0.956101308,1.950669192,Midfielder,3,6.54,3.091767939
2352,Ezequiel Garay, D(C),23,1,2031,0,0,0.3,0,7.2,Valencia,2017,2018,la liga,0.9,21.6,5,0,10,73,0.325211546,0.389134023,Defender,1,6.7,2.795332595
2353,Jeison Murillo, D(C),15,2,1374,0,0,0.1,0.1,1.7,Valencia,2017,2018,la liga,0.9,15.3,4,0,10,73,0.082881939,0,Defender,1,7.09,2.649689699
2354,Simone Zaza, FW,23,10,2079,13,1,2.2,0.5,72.6,Valencia,2017,2018,la liga,1.2,39.6,8,1,10,73,10.35960403,2.353798704,Forward,1,6.83,2.639274398
2355,Carlos Soler, M(CLR),27,6,2376,1,4,1.4,0,46.2,Valencia,2017,2018,la liga,1.6,52.8,4,0,10,73,4.584170543,4.133552592,Midfielder,3,6.68,2.589429373
2356,Toni Lato, D(L),9,7,799,0,1,0.1,0.1,1.6,Valencia,2017,2018,la liga,0.6,9.6,4,0,10,73,0.031544656,1.260195369,Defender,1,6.51,2.49794588
2357,Rúben Vezo, D(CR),17,2,1554,0,0,0.2,0.1,3.8,Valencia,2017,2018,la liga,1.2,22.8,1,1,10,73,0.12780105,0.267273167,Defender,2,6.79,2.240709612
2358,Nemanja Maksimovic, M(C),6,9,551,0,0,0.5,0,7.5,Valencia,2017,2018,la liga,0.3,4.5,1,0,10,73,0.335884929,0.467994865,Midfielder,1,6.53,1.555120488
2359,Gonçalo Guedes," AM(CLR),FW",18,7,1474,5,3,1.4,0.3,35,Valencia,2018,2019,la liga,0.8,20,2,0,9,61,2.007487508,3.04216319,Midfielder Forward,4,6.89,5.437352511
2360,Ezequiel Garay, D(C),24,0,2137,2,0,0.5,0,12,Valencia,2018,2019,la liga,0.8,19.2,4,0,9,61,1.341218438,0.609023616,Defender,1,6.92,5.202144259
2361,Cristiano Piccini, D(R),21,2,1868,1,0,0.5,0,11.5,Valencia,2018,2019,la liga,0.8,18.4,3,0,9,61,0.521026151,0.195135631,Defender,1,6.83,5.131678084
2362,Daniel Wass," D(LR),M(CLR)",26,6,2356,1,3,0.9,0.1,28.8,Valencia,2018,2019,la liga,0.9,28.8,4,0,9,61,1.321418371,4.149352914,Defender Midfielder,5,6.74,4.900973401
2363,Geoffrey Kondogbia," D(C),DMC",14,5,1244,1,1,1.2,0,22.8,Valencia,2018,2019,la liga,1.1,20.9,1,0,9,61,1.785807372,0.906675709,Defender Defensive Midfielder,2,6.95,4.53463277
2364,Rodrigo," M(CLR),FW",29,4,2534,8,6,2.4,0.4,79.2,Valencia,2018,2019,la liga,0.7,23.1,3,1,9,61,14.69782342,4.154874194,Midfielder Forward,4,6.93,4.239656999
2365,Santi Mina," AM(LR),FW",23,7,1860,7,5,1.4,0.4,42,Valencia,2018,2019,la liga,1.3,39,4,0,9,61,8.342341254,4.067188637,Midfielder Forward,3,6.71,4.166229601
2366,Lee Kang-In," AM(CR),FW",0,3,21,0,0,0.3,0,0.9,Valencia,2018,2019,la liga,0.7,2.1,1,0,9,61,0.018162698,0.101526186,Midfielder Forward,3,6.09,4.108833333
2367,Neto, GK,34,0,3060,0,0,0,0,0,Valencia,2018,2019,la liga,0,0,2,0,9,61,0,0.037033029,Goalkeeper,1,6.7,4.052614379
2368,Daniel Parejo, M(C),35,1,3063,9,7,1.2,0,43.2,Valencia,2018,2019,la liga,0.8,28.8,6,1,9,61,7.954010253,7.291649481,Midfielder,1,7.4,3.674718063
2369,Kevin Gameiro, FW,16,17,1606,6,1,1.1,0.5,36.3,Valencia,2018,2019,la liga,0.3,9.9,1,0,9,61,8.706866428,3.81019959,Forward,1,6.43,3.401448984
2370,Mouctar Diakhaby, D(C),16,6,1574,2,0,0.5,0,11,Valencia,2018,2019,la liga,1.1,24.2,9,0,9,61,1.750889517,0,Defender,1,6.65,3.335065049
2371,Francis Coquelin, M(CLR),20,6,1767,0,1,0.3,0,7.8,Valencia,2018,2019,la liga,0.8,20.8,5,0,9,61,0.309424535,1.27994032,Midfielder,3,6.99,3.013618744
2372,Denis Cheryshev," AM(L),FW",19,8,1709,2,2,1.2,0.4,32.4,Valencia,2018,2019,la liga,1.6,43.2,2,0,9,61,3.998229582,7.968169961,Midfielder Forward,2,6.74,2.72389117
2373,Carlos Soler, M(CLR),27,4,2466,2,6,1.3,0,40.3,Valencia,2018,2019,la liga,1.7,52.7,9,0,9,61,4.232723266,4.670352461,Midfielder,3,6.77,2.569260175
2374,Toni Lato, D(L),3,1,270,0,0,0.5,0,2,Valencia,2018,2019,la liga,1,4,1,0,9,61,0.139760911,0.045114405,Defender,1,6.26,2.516666667
2375,Michy Batshuayi, FW,4,11,522,1,0,1.1,0.3,16.5,Valencia,2018,2019,la liga,1.1,16.5,3,0,9,61,1.388761383,0.792860876,Forward,1,6.23,1.655164843
2376,Jasper Cillessen, GK,24,0,2097,0,1,0,0,0,Valencia,2019,2020,la liga,0,0,1,0,8,53,0,0.047263242,Goalkeeper,1,6.72,24.89886988
2377,Geoffrey Kondogbia," D(C),DMC",21,6,1807,1,1,0.7,0.1,18.9,Valencia,2019,2020,la liga,1.3,35.1,6,0,8,53,1.050837317,0.204812889,Defender Defensive Midfielder,2,6.75,8.359322521
2378,Daniel Parejo, M(C),35,0,3030,8,3,1,0.1,35,Valencia,2019,2020,la liga,0.7,24.5,4,1,8,53,6.132803934,4.405116524,Midfielder,1,7.01,6.364857773
2379,Daniel Wass," D(LR),M(CLR)",30,5,2732,1,6,0.5,0.1,17.5,Valencia,2019,2020,la liga,0.8,28,7,0,8,53,1.669065707,2.976237556,Defender Midfielder,5,6.58,6.13012301
2380,Vicente Esquerdo, Midfielder,0,3,12,0,0,0,0,0,Valencia,2019,2020,la liga,0,0,0,0,8,53,0,0,Midfielder,1,6.05,5.675
2381,Kevin Gameiro, FW,17,12,1585,6,2,0.7,0.4,20.3,Valencia,2019,2020,la liga,0.5,14.5,0,0,8,53,5.325072711,2.792410638,Forward,1,6.38,4.637483885
2382,Gonçalo Guedes," AM(CLR),FW",14,7,1268,2,2,1.1,0.3,23.1,Valencia,2019,2020,la liga,0.8,16.8,3,0,8,53,1.318370595,1.138846713,Midfielder Forward,4,6.69,4.522438845
2383,Rubén Sobrino," AM(CLR),FW",1,12,162,1,0,0.5,0.1,6.5,Valencia,2019,2020,la liga,0.5,6.5,0,0,8,53,0.369770616,0.191852758,Midfielder Forward,4,6.22,4.223236658
2384,Carlos Soler, M(CLR),24,4,2075,2,0,0.6,0,16.8,Valencia,2019,2020,la liga,0.8,22.4,4,0,8,53,1.828624588,1.395656774,Midfielder,3,6.39,4.100557132
2385,Rodrigo," M(CLR),FW",23,4,1889,4,7,1.5,0.3,40.5,Valencia,2019,2020,la liga,0.7,18.9,2,1,8,53,7.230998304,5.798694763,Midfielder Forward,4,6.76,3.776899051
2386,Manu Vallejo, FW,3,8,413,2,0,0.7,0.2,7.7,Valencia,2019,2020,la liga,0.5,5.5,0,0,8,53,1.935998499,0.655803885,Forward,1,6.41,3.653279315
2387,Jaume Costa," D(LR),M(L)",16,4,1391,0,1,0.2,0.1,4,Valencia,2019,2020,la liga,1,20,3,1,8,53,0.0721902,0.568349702,Defender Midfielder,3,6.58,3.532051008
2388,Ezequiel Garay, D(C),17,0,1439,0,0,0.4,0,6.8,Valencia,2019,2020,la liga,0.6,10.2,2,0,8,53,0.728079922,0.086828982,Defender,1,6.6,3.194000409
2389,Hugo Guillamón," D(C),DMC",5,1,495,0,0,0,0,0,Valencia,2019,2020,la liga,1.3,7.8,3,0,8,53,0,0,Defender Defensive Midfielder,2,6.51,3.101434343
2390,Thierry Correia," D(R),M(R)",3,1,259,0,0,0.3,0,1.2,Valencia,2019,2020,la liga,0.8,3.2,0,0,8,53,0.016715812,0.140831094,Defender Midfielder,2,6.54,3.045073788
2391,Denis Cheryshev," AM(L),FW",9,15,920,1,2,0.9,0.1,21.6,Valencia,2019,2020,la liga,1,24,5,0,8,53,3.667742323,1.506991893,Midfielder Forward,2,6.27,2.500297548
2392,Cristiano Piccini, D(R),1,1,75,0,0,0.5,0,1,Valencia,2019,2020,la liga,0.5,1,0,0,8,53,0.125976652,0,Defender,1,6.38,2.218888889
2393,Mouctar Diakhaby, D(C),15,6,1441,0,0,0,0.1,0,Valencia,2019,2020,la liga,0.8,16.8,5,0,8,53,0.053575717,0.078900237,Defender,1,6.53,2.153104039
2394,Alessandro Florenzi," D(R),M(CLR)",9,3,755,0,0,0.7,0,8.4,Valencia,2019,2020,la liga,0.6,7.2,1,1,8,53,0.592709363,0.901965991,Defender Midfielder,4,6.42,1.911818249
2395,Eliaquim Mangala, D(C),8,0,675,0,0,0.1,0.1,0.8,Valencia,2019,2020,la liga,1.6,12.8,1,1,8,53,0.077323668,0,Defender,1,6.13,1.706277778
2396,Francis Coquelin, M(CLR),21,5,1908,0,0,0.3,0.1,7.8,Valencia,2019,2020,la liga,1.3,33.8,6,1,8,53,0.368087718,0.140955709,Midfielder,3,6.56,1.399250282
