,player_number,name,position,start_games,sub_games,mins,goals,assists,shot_per_game,offsides_per_game,total_shots,team,year_start,year_end,league,fouls_per_game,total_fouls,yellow_cards,red_cards,clean_sheets,points,xG,xA,mapped_position,number_of_positions,rating,rating_mls_formula
2093,254582,Marcos Llorente," D(R),M(CR),FW",33,4,2960,12,11,1.3,0.2,48.1,Atletico Madrid,2020,2021,la liga,1.6,59.2,6,0,17,86,4.76896558701992,6.388480018824339,Defender Midfielder Forward,4,7.26,8.400415795675423
2094,115472,Yannick Carrasco," M(CLR),FW",25,5,2189,6,10,1.4,0.1,42.0,Atletico Madrid,2020,2021,la liga,1.0,30.0,6,0,17,86,5.159877932630479,6.878621665760875,Midfielder Forward,4,7.16,6.313275979944127
2095,344156,Mario Hermoso, D(CL),30,1,2584,1,1,0.6,0.1,18.599999999999998,Atletico Madrid,2020,2021,la liga,1.0,31.0,5,0,17,86,1.1255972059443593,0.6568052750080824,Defender,2,6.8,6.1424292693356914
2096,22221,Luis Suárez," AM(CLR),FW",30,2,2521,21,3,3.3,1.0,105.6,Atletico Madrid,2020,2021,la liga,0.7,22.4,6,0,17,86,17.89246611110866,3.1426702942699194,Midfielder Forward,4,7.16,5.58725069038297
2097,326646,Renan Lodi," D(L),M(L)",11,12,1126,1,2,0.5,0.1,11.5,Atletico Madrid,2020,2021,la liga,0.8,18.400000000000002,3,0,17,86,0.721710778772831,1.8819154798984528,Defender Midfielder,2,6.71,5.304634020609539
2098,83078,Kieran Trippier," D(LR),M(R)",28,0,2477,0,6,0.1,0.2,2.8000000000000003,Atletico Madrid,2020,2021,la liga,1.1,30.800000000000004,0,0,17,86,0.1303206663578748,3.92096009850502,Defender Midfielder,3,7.2,5.2983690972755735
2099,127604,Ángel Correa," AM(CLR),FW",29,9,2412,9,8,1.4,0.3,53.199999999999996,Atletico Madrid,2020,2021,la liga,1.0,38.0,3,0,17,86,8.862265719100833,7.427627934142947,Midfielder Forward,4,6.94,4.981651943319724
2100,362431,João Félix," AM(CL),FW",14,17,1570,7,5,1.3,0.2,40.300000000000004,Atletico Madrid,2020,2021,la liga,0.5,15.5,6,0,17,86,5.802793696522713,4.21087556425482,Midfielder Forward,3,6.73,4.780105686782408
2101,77564,Stefan Savic, D(C),33,0,2954,1,0,0.2,0.1,6.6000000000000005,Atletico Madrid,2020,2021,la liga,0.8,26.400000000000002,15,0,17,86,0.6509016519412398,0.1124634779989719,Defender,1,6.91,4.583831634816943
2102,76662,Jan Oblak, GK,38,0,3420,0,0,0.0,0.0,0.0,Atletico Madrid,2020,2021,la liga,0.0,0.0,0,0,17,86,0.0,0.0,Goalkeeper,1,6.87,4.391812865497076
2103,391977,Ricard Sánchez, Defender,0,1,29,0,0,1.0,0.0,1.0,Atletico Madrid,2020,2021,la liga,0.0,0.0,0,0,17,86,0.0278607793152332,0.0,Defender,1,6.15,4.242528735632185
2104,24248,Diego Costa, FW,2,5,207,2,0,0.7,0.7,4.8999999999999995,Atletico Madrid,2020,2021,la liga,1.0,7.0,1,0,17,86,1.4960710853338242,0.510643633082509,Forward,1,6.51,3.6106614125068135
2105,132962,Thomas Lemar, AM(CLR),19,8,1376,1,3,0.9,0.0,24.3,Atletico Madrid,2020,2021,la liga,0.6,16.2,4,0,17,86,1.7742906976491213,2.000503024086356,Midfielder,3,6.83,3.3397494220699424
2106,80764,Koke, M(CLR),34,3,3026,1,2,0.5,0.0,18.5,Atletico Madrid,2020,2021,la liga,1.2,44.4,9,0,17,86,2.1139147179201245,2.796460444107652,Midfielder,3,6.9,3.3080249058475495
2107,238940,Thomas Partey," D(R),M(CR)",2,1,199,0,0,1.7,0.0,5.1,Atletico Madrid,2020,2021,la liga,1.7,5.1,1,0,17,86,0.0868042632937431,0.0,Defender Midfielder,3,7.09,3.04792518146287
2108,112161,Saúl Ñíguez," D(CL),M(CLR)",22,11,2034,2,1,1.0,0.2,33.0,Atletico Madrid,2020,2021,la liga,1.3,42.9,10,0,17,86,3.293139886111021,1.451184168457985,Defender Midfielder,5,6.76,3.034868919117137
2109,77059,Sime Vrsaljko," D(LR),M(R)",6,3,521,0,0,0.0,0.1,0.0,Atletico Madrid,2020,2021,la liga,0.9,8.1,2,0,17,86,0.0,0.0,Defender Midfielder,3,6.6,2.5843282860595727
2110,103476,Héctor Herrera, M(C),8,8,681,0,1,0.4,0.1,6.4,Atletico Madrid,2020,2021,la liga,0.6,9.6,2,0,17,86,0.3088603150099516,1.1008701100945473,Midfielder,1,6.59,1.9227507780502926
2111,102173,Felipe, D(C),23,8,2053,0,0,0.4,0.0,12.4,Atletico Madrid,2020,2021,la liga,0.9,27.900000000000002,8,0,17,86,1.2922928147017956,0.423955540638417,Defender,1,6.73,1.790085413949688
2112,91430,Vitolo," M(CLR),FW",4,7,295,0,0,0.2,0.1,2.2,Atletico Madrid,2020,2021,la liga,0.5,5.5,2,0,17,86,0.4866522848606109,0.2544002532958984,Midfielder Forward,4,6.18,1.73398176682075
2113,140090,Moussa Dembele, FW,0,5,95,0,0,1.2,0.6,6.0,Atletico Madrid,2020,2021,la liga,0.6,3.0,0,0,17,86,1.1968799233436584,0.0256616454571485,Forward,1,6.16,1.6764912280701756
2114,140812,Carlos Fernández," AM(C),FW",0,1,7,0,0,0.0,0.0,0.0,Sevilla,2014,2015,la liga,1.0,1.0,0,0,12,76,0.0,0.0,Midfielder Forward,2,6.02,12.216666666666665
2115,44417,Timothée Kolodziejczak," D(CL),M(L)",18,0,1576,1,0,0.2,0.1,3.6,Sevilla,2014,2015,la liga,0.8,14.4,3,0,12,76,0.1583201196044683,1.2090416997671127,Defender Midfielder,3,6.71,11.410062795598751
2116,142114,Luismi, Midfielder,0,1,10,0,0,0.0,0.0,0.0,Sevilla,2014,2015,la liga,1.0,1.0,1,0,12,76,0.0,0.0,Midfielder,1,5.81,8.166666666666666
2117,82630,Aleix Vidal," D(R),M(LR)",22,9,2167,4,5,0.6,0.3,18.599999999999998,Sevilla,2014,2015,la liga,1.1,34.1,8,0,12,76,3.7543350644409657,5.13682952709496,Defender Midfielder,3,6.93,5.279919172391303
2118,44486,Coke," D(CLR),M(R)",21,1,1818,2,3,0.9,0.3,19.8,Sevilla,2014,2015,la liga,1.5,33.0,6,0,12,76,1.6609917841851711,3.3594435937702656,Defender Midfielder,4,7.04,5.141546007842369
2119,71687,Carlos Bacca, FW,31,6,2568,20,6,1.9,0.9,70.3,Sevilla,2014,2015,la liga,1.1,40.7,4,0,12,76,19.279243662953377,4.728216256946325,Forward,1,7.01,5.059989810189851
2120,96207,Diogo Figueiras," D(LR),M(R)",19,5,1840,1,2,0.8,0.1,19.200000000000003,Sevilla,2014,2015,la liga,1.4,33.599999999999994,7,0,12,76,0.9351422339677812,1.72264620102942,Defender Midfielder,3,6.46,4.920715621626666
2121,29582,Benoît Trémoulinas," D(L),M(L)",18,2,1640,0,4,0.4,0.4,8.0,Sevilla,2014,2015,la liga,1.1,22.0,5,0,12,76,0.3137414595112204,2.6406776271760464,Defender Midfielder,2,6.94,4.465806070896532
2122,83081,Alejandro Arribas, D(C),10,1,866,0,1,0.4,0.1,4.4,Sevilla,2014,2015,la liga,1.0,11.0,4,0,12,76,1.466549389064312,0.5924190282821655,Defender,1,6.85,4.199740028134994
2123,98317,Gerard Deulofeu," AM(CLR),FW",10,7,783,1,5,0.9,0.3,15.3,Sevilla,2014,2015,la liga,0.2,3.4000000000000004,0,0,12,76,2.387968845665455,2.1213558074086905,Midfielder Forward,4,6.71,3.968708070200175
2124,43824,Daniel Carriço," D(C),DMC",28,0,2517,1,0,0.5,0.1,14.0,Sevilla,2014,2015,la liga,1.2,33.6,8,1,12,76,0.6677217315882444,0.3250744380056858,Defender Defensive Midfielder,2,6.91,3.9537653336563996
2125,91430,Vitolo," M(CLR),FW",25,3,2091,6,3,1.1,0.4,30.800000000000004,Sevilla,2014,2015,la liga,1.8,50.4,6,0,12,76,5.2075669057667255,2.6266999635845423,Midfielder Forward,4,6.91,3.950513805486611
2126,91242,Iago Aspas," AM(CR),FW",4,12,445,2,1,0.9,0.1,14.4,Sevilla,2014,2015,la liga,0.5,8.0,2,0,12,76,2.635784039273858,2.96440963447094,Midfielder Forward,3,6.55,3.833383275605406
2127,34052,Vicente Iborra, M(C),24,2,2026,7,1,1.5,0.4,39.0,Sevilla,2014,2015,la liga,1.6,41.6,7,0,12,76,6.881369683891535,1.7642175033688543,Midfielder,1,7.32,3.6527861193257762
2128,19453,Kevin Gameiro, FW,7,19,934,8,2,1.2,0.6,31.2,Sevilla,2014,2015,la liga,0.3,7.8,0,0,12,76,9.376235954463482,2.8430584482848644,Forward,1,6.55,3.58402030035816
2129,238931,Juan Muñoz, Forward,0,1,34,0,0,0.0,0.0,0.0,Sevilla,2014,2015,la liga,0.0,0.0,0,0,12,76,0.0,0.0,Forward,1,5.99,3.4568627450980394
2130,109338,Sergio Rico, GK,19,2,1810,0,0,0.0,0.0,0.0,Sevilla,2014,2015,la liga,0.0,0.0,2,0,12,76,0.0,0.0,Goalkeeper,1,6.86,3.4516530737525213
2131,33724,Éver Banega, M(C),23,11,2199,3,3,1.0,0.1,34.0,Sevilla,2014,2015,la liga,1.1,37.400000000000006,11,0,12,76,1.9301248118281364,5.156250543892384,Midfielder,1,7.0,3.386308613158165
2132,141021,Mariano Barbosa, GK,1,1,162,0,0,0.0,0.0,0.0,Sevilla,2014,2015,la liga,0.0,0.0,0,0,12,76,0.0,0.0,Goalkeeper,1,6.37,3.31358024691358
2133,106525,Denis Suárez, M(CLR),16,15,1611,2,4,1.0,0.0,31.0,Sevilla,2014,2015,la liga,0.8,24.8,2,0,12,76,3.653519064188004,3.665084706619382,Midfielder,3,6.6,3.22373130322494
2134,33966,Beto, GK,18,0,1449,0,0,0.0,0.0,0.0,Sevilla,2014,2015,la liga,0.1,1.8,4,0,12,76,0.0,0.0,Goalkeeper,1,6.45,3.0408240165631466
2135,4387,Fernando Navarro, D(CL),15,4,1375,0,0,0.5,0.1,9.5,Sevilla,2014,2015,la liga,1.4,26.599999999999998,3,0,12,76,0.2623407421633601,1.4061039965599775,Defender,2,6.96,2.4621796916533762
2136,18539,Stéphane Mbia," D(C),M(C)",17,6,1462,4,0,1.0,0.0,23.0,Sevilla,2014,2015,la liga,2.0,46.0,9,0,12,76,3.105282929725945,0.252849917858839,Defender Midfielder,2,6.83,2.2990508171118393
2137,67424,Grzegorz Krychowiak," D(C),M(C)",31,1,2717,2,1,1.1,0.1,35.2,Sevilla,2014,2015,la liga,2.5,80.0,13,1,12,76,2.0900040613487363,1.0514316819608212,Defender Midfielder,2,7.33,0.47143395283068124
2138,43824,Daniel Carriço," D(C),DMC",11,3,1050,1,1,0.5,0.0,7.0,Sevilla,2015,2016,la liga,1.0,14.0,4,0,11,52,1.4352850634604692,0.0764870308339595,Defender Defensive Midfielder,2,6.78,17.07020268566997
2139,316957,Diego González, D(CL),1,1,107,1,0,1.0,0.0,2.0,Sevilla,2015,2016,la liga,0.5,1.0,0,0,11,52,0.1138533353805542,0.0,Defender,2,6.73,13.419003352561829
2140,29582,Benoît Trémoulinas," D(L),M(L)",24,0,2159,0,3,0.5,0.3,12.0,Sevilla,2015,2016,la liga,0.5,12.0,3,0,11,52,0.6867499724030495,2.468225149437785,Defender Midfielder,2,6.69,5.204857595079191
2141,89856,Sergio Escudero," D(L),M(L)",13,2,1173,1,1,0.8,0.0,12.0,Sevilla,2015,2016,la liga,1.6,24.0,2,0,11,52,0.7417073417454958,1.6676851864904163,Defender Midfielder,2,6.91,4.87173895654524
2142,19453,Kevin Gameiro, FW,22,9,2084,16,4,2.3,0.8,71.3,Sevilla,2015,2016,la liga,0.3,9.299999999999999,2,0,11,52,18.921527937054638,5.8461062181741,Forward,1,6.86,4.838556841543136
2143,26877,Adil Rami, D(C),28,0,2428,0,1,0.4,0.1,11.200000000000001,Sevilla,2015,2016,la liga,1.0,28.0,7,1,11,52,1.6746921744197607,0.4076255392283201,Defender,1,6.61,4.077142159750785
2144,109338,Sergio Rico, GK,34,0,3060,0,0,0.0,0.0,0.0,Sevilla,2015,2016,la liga,0.0,0.0,2,0,11,52,0.0,0.0,Goalkeeper,1,6.8,4.049673202614378
2145,238931,Juan Muñoz, Forward,3,5,301,1,0,0.8,0.1,6.4,Sevilla,2015,2016,la liga,0.6,4.8,0,0,11,52,0.9102610498666764,0.0,Forward,1,6.14,3.7150092700760213
2146,317642,David Carmona, Defender,1,0,90,0,0,1.0,0.0,1.0,Sevilla,2015,2016,la liga,1.0,1.0,0,0,11,52,0.0114573631435632,0.0,Defender,1,6.22,3.6888888888888887
2147,140812,Carlos Fernández," AM(C),FW",0,1,27,0,0,0.0,0.0,0.0,Sevilla,2015,2016,la liga,0.0,0.0,0,0,11,52,0.0,0.0328343361616134,Midfielder Forward,2,5.99,3.4925925925925925
2148,40771,Mariano," D(R),M(R)",18,5,1685,0,3,0.4,0.3,9.200000000000001,Sevilla,2015,2016,la liga,1.0,23.0,6,0,11,52,0.7093195943161845,3.465252688154578,Defender Midfielder,2,6.95,3.4485843888988024
2149,13361,Fernando Llorente, FW,14,9,1162,4,3,1.3,0.2,29.900000000000002,Sevilla,2015,2016,la liga,1.6,36.800000000000004,4,0,11,52,5.5830822214484215,2.2316381335258484,Forward,1,6.59,3.4296797735406352
2150,33966,Beto, GK,4,0,360,0,0,0.0,0.0,0.0,Sevilla,2015,2016,la liga,0.0,0.0,1,0,11,52,0.0,0.0,Goalkeeper,1,6.58,3.275
2151,33724,Éver Banega, M(C),20,5,1726,5,2,1.6,0.2,40.0,Sevilla,2015,2016,la liga,1.0,25.0,6,1,11,52,3.996706210076809,5.713484520092607,Midfielder,1,7.21,3.2055051738572793
2152,10623,Michael Krohn-Dehli, M(CLR),16,11,1658,1,3,0.9,0.2,24.3,Sevilla,2015,2016,la liga,1.0,27.0,3,0,11,52,2.642299324274063,3.882020976394415,Midfielder,3,6.7,3.2046805087702963
2153,110911,Sebastián Cristóforo, M(C),17,4,1452,0,1,0.1,0.0,2.1,Sevilla,2015,2016,la liga,2.1,44.1,5,0,11,52,0.1089405249804258,0.1495824176818132,Midfielder,1,6.55,3.154494964532397
2154,58467,Yevhen Konoplyanka," AM(CL),FW",15,17,1613,4,4,1.6,0.0,51.2,Sevilla,2015,2016,la liga,0.7,22.4,4,0,11,52,3.869819630868733,6.729269361123443,Midfielder Forward,3,6.89,3.118243571215642
2155,96207,Diogo Figueiras," D(LR),M(R)",4,0,279,0,0,0.5,0.5,2.0,Sevilla,2015,2016,la liga,0.8,3.2,2,0,11,52,0.0506301373243331,0.1046013366430997,Defender Midfielder,3,6.32,3.0096881720430106
2156,44486,Coke," D(CLR),M(R)",21,1,1741,1,1,1.4,0.4,30.799999999999997,Sevilla,2015,2016,la liga,1.5,33.0,3,1,11,52,2.658976743929088,1.480385210365057,Defender Midfielder,4,6.7,2.8537715106158807
2157,78892,Marco Andreolli, D(C),7,0,555,0,0,0.4,0.0,2.8000000000000003,Sevilla,2015,2016,la liga,0.6,4.2,2,0,11,52,0.2396843284368515,0.0869843363761901,Defender,1,6.59,2.8237940797940797
2158,70291,Gaël Kakuta," M(CLR),FW",1,1,47,0,0,0.0,0.0,0.0,Sevilla,2015,2016,la liga,1.0,2.0,1,0,11,52,0.0,0.0,Midfielder Forward,4,6.3,2.4599290780141843
2159,70141,Ciro Immobile, FW,4,4,332,2,0,1.8,1.1,14.4,Sevilla,2015,2016,la liga,1.1,8.8,2,0,11,52,3.1540839821100235,0.0226801447570323,Forward,1,6.37,2.3396286389147494
2160,34052,Vicente Iborra, M(C),21,8,1741,7,2,1.1,0.3,31.900000000000002,Sevilla,2015,2016,la liga,1.4,40.599999999999994,8,1,11,52,6.878029838204384,3.6281866878271103,Midfielder,1,6.72,2.287304228607185
2161,44417,Timothée Kolodziejczak," D(CL),M(L)",26,3,2384,0,0,0.3,0.1,8.7,Sevilla,2015,2016,la liga,0.9,26.1,6,1,11,52,0.503178933635354,0.0864277202636003,Defender Midfielder,3,6.59,2.1132522564221246
2162,91430,Vitolo," M(CLR),FW",23,5,2053,2,4,0.9,0.3,25.2,Sevilla,2015,2016,la liga,1.8,50.4,4,1,11,52,3.4998817443847656,4.37777788285166,Midfielder Forward,4,6.84,1.9788417273399932
2163,67424,Grzegorz Krychowiak," D(C),M(C)",25,1,2271,0,0,0.8,0.1,20.8,Sevilla,2015,2016,la liga,1.8,46.800000000000004,6,0,11,52,1.5867934599518776,0.2103010881692171,Defender Midfielder,2,7.23,1.8961654980862375
2164,29908,Federico Fazio, D(C),4,0,295,0,0,0.3,0.3,1.2,Sevilla,2015,2016,la liga,1.3,5.2,0,1,11,52,0.0188360568135976,0.0687004178762435,Defender,1,6.32,1.7363596986817325
2165,40266,Hiroshi Kiyotake, AM(CLR),3,1,286,1,2,0.5,0.0,2.0,Sevilla,2016,2017,la liga,0.8,3.2,0,0,11,72,0.6168988347053528,1.1217577755451202,Midfielder,3,6.75,6.337319190251752
2166,35689,Gabriel Mercado, D(CR),26,3,2188,3,1,0.4,0.1,11.600000000000001,Sevilla,2016,2017,la liga,1.8,52.2,10,0,11,72,2.170981260016561,0.6875317990779877,Defender,2,6.67,5.675954263182912
2167,94868,Pablo Sarabia," D(L),M(CLR),FW",22,12,2134,8,8,1.3,0.3,44.2,Sevilla,2016,2017,la liga,1.4,47.599999999999994,10,0,11,72,4.87618294917047,4.995842330157757,Defender Midfielder Forward,5,6.93,5.654136144734858
2168,89946,Wissam Ben Yedder," AM(C),FW",20,11,1667,11,4,1.4,1.0,43.4,Sevilla,2016,2017,la liga,0.4,12.4,0,0,11,72,7.922187898308039,2.7875140514224768,Midfielder Forward,2,6.73,5.384614829674517
2169,140812,Carlos Fernández," AM(C),FW",1,2,88,1,0,1.0,0.3,3.0,Sevilla,2016,2017,la liga,0.3,0.8999999999999999,0,0,11,72,1.629173383116722,0.0,Midfielder Forward,2,6.35,5.018691984380044
2170,125543,Luciano Vietto," AM(CLR),FW",14,7,1313,6,3,1.5,0.4,31.5,Sevilla,2016,2017,la liga,0.9,18.900000000000002,3,0,11,72,5.301371220499277,3.066623032093048,Midfielder Forward,4,6.68,4.839861446801845
2171,109338,Sergio Rico, GK,35,0,3150,0,0,0.0,0.0,0.0,Sevilla,2016,2017,la liga,0.0,0.0,0,0,11,72,0.0,0.0,Goalkeeper,1,6.82,4.28952380952381
2172,34052,Vicente Iborra, M(C),12,19,1473,7,2,1.0,0.1,31.0,Sevilla,2016,2017,la liga,1.3,40.300000000000004,9,0,11,72,6.256882541812956,1.97441516071558,Midfielder,1,6.8,4.262078241958883
2173,316957,Diego González, D(CL),0,3,31,0,0,0.0,0.0,0.0,Sevilla,2016,2017,la liga,0.0,0.0,0,0,11,72,0.0,0.0,Defender,2,6.23,4.037992831541219
2174,89856,Sergio Escudero," D(L),M(L)",25,1,2282,0,3,1.2,0.1,31.2,Sevilla,2016,2017,la liga,1.1,28.6,7,0,11,72,1.5402776850387454,2.93201070278883,Defender Midfielder,2,7.21,4.015391925628853
2175,13298,Samir Nasri, M(CLR),22,1,1845,2,3,1.1,0.2,25.3,Sevilla,2016,2017,la liga,1.2,27.599999999999998,7,0,11,72,3.599576685577631,3.96571484580636,Midfielder,3,6.92,3.9775433296578755
2176,243262,David Soria, GK,1,0,90,0,0,0.0,0.0,0.0,Sevilla,2016,2017,la liga,0.0,0.0,0,0,11,72,0.0,0.0,Goalkeeper,1,7.01,3.933333333333333
2177,10623,Michael Krohn-Dehli, M(CLR),2,0,172,0,0,1.5,0.0,3.0,Sevilla,2016,2017,la liga,0.5,1.0,0,0,11,72,0.182589154690504,0.0504408329725265,Midfielder,3,6.61,3.8959302325581397
2178,29072,Stevan Jovetic," AM(CL),FW",12,9,1206,6,4,2.8,0.8,58.8,Sevilla,2016,2017,la liga,0.9,18.900000000000002,4,0,11,72,6.7608022801578045,2.9495206382125616,Midfielder Forward,3,6.84,3.8668846287296477
2179,40237,Ganso, AM(C),5,5,485,2,1,1.1,0.0,11.0,Sevilla,2016,2017,la liga,0.5,5.0,0,0,11,72,1.3539368715137243,0.9315381878986956,Midfielder,1,6.72,3.69156792479571
2180,40771,Mariano," D(R),M(R)",29,2,2643,0,2,0.3,0.0,9.299999999999999,Sevilla,2016,2017,la liga,0.9,27.900000000000002,9,0,11,72,0.3890545973554253,2.9388237074017525,Defender Midfielder,2,6.9,3.6613016716187743
2181,125378,Joaquín Correa," AM(CL),FW",15,11,1312,4,0,1.3,0.2,33.800000000000004,Sevilla,2016,2017,la liga,1.1,28.6,6,0,11,72,2.7960098311305046,0.9973493218421936,Midfielder Forward,3,6.65,3.5792615904546645
2182,91430,Vitolo," M(CLR),FW",25,5,2336,6,6,1.1,0.7,33.0,Sevilla,2016,2017,la liga,1.4,42.0,5,1,11,72,5.784541331231594,3.9252124540507793,Midfielder Forward,4,7.08,3.459995508356055
2183,44417,Timothée Kolodziejczak," D(CL),M(L)",3,2,329,0,0,0.6,0.2,3.0,Sevilla,2016,2017,la liga,0.6,3.0,1,0,11,72,0.0441151801496744,0.13424052298069,Defender Midfielder,3,6.74,3.005916919959473
2184,102439,Franco Vázquez," AM(CLR),FW",26,4,2092,7,3,1.8,0.4,54.0,Sevilla,2016,2017,la liga,2.0,60.0,8,0,11,72,5.290712116286159,4.64370281342417,Midfielder Forward,4,7.03,2.883329654763764
2185,43824,Daniel Carriço," D(C),DMC",6,0,454,0,0,0.0,0.0,0.0,Sevilla,2016,2017,la liga,2.5,15.0,2,0,11,72,0.0,0.0214558150619268,Defender Defensive Midfielder,2,6.34,2.4620166421928538
2186,303907,Walter Montoya, AM(CR),1,3,111,0,0,0.5,0.0,2.0,Sevilla,2016,2017,la liga,0.8,3.2,0,0,11,72,0.0572304651141166,0.021151416003704,Midfielder,2,6.25,2.226477477477478
2187,26877,Adil Rami, D(C),21,0,1785,0,0,0.5,0.0,10.5,Sevilla,2016,2017,la liga,1.1,23.1,3,1,11,72,0.7747666416689754,0.1045748218894004,Defender,1,6.78,1.812644257703081
2188,130446,Matías Kranevitter, DMC,14,7,1283,0,0,0.1,0.0,2.1,Sevilla,2016,2017,la liga,1.0,21.0,6,0,11,72,0.0662642642855644,0.1162433177232742,Defensive Midfielder,1,6.52,1.635260859345037
2189,90446,Lionel Carole," D(CL),M(L)",6,0,540,0,1,0.5,0.0,3.0,Sevilla,2017,2018,la liga,0.7,4.199999999999999,0,0,13,58,0.356521119363606,0.0858690766617655,Defender Midfielder,3,6.79,15.489561804124031
2190,357790,José Lara, Midfielder,0,1,9,0,0,0.0,0.0,0.0,Sevilla,2017,2018,la liga,0.0,0.0,0,0,13,58,0.0,0.0,Midfielder,1,6.16,7.2444444444444445
2191,140812,Carlos Fernández," AM(C),FW",2,0,139,1,0,2.5,0.0,5.0,Sevilla,2017,2018,la liga,2.0,4.0,0,0,13,58,0.3218152448534965,0.1274072639644146,Midfielder Forward,2,6.77,5.4595617953381765
2192,20769,Simon Kjaer, D(C),18,2,1572,2,0,0.5,0.0,10.0,Sevilla,2017,2018,la liga,0.9,18.0,3,0,13,58,1.25019371509552,0.0880467724055051,Defender,1,6.82,4.977182108543225
2193,34333,Miguel Layún," D(LR),M(CLR)",11,5,1181,2,0,1.4,0.0,22.4,Sevilla,2017,2018,la liga,0.8,12.8,4,0,13,58,1.1077636945992708,1.19126221165061,Defender Midfielder,5,6.73,4.971934036851888
2194,93672,Johannes Geis," D(C),DMC",7,7,670,0,1,0.4,0.0,5.6000000000000005,Sevilla,2017,2018,la liga,0.6,8.4,0,0,13,58,0.1712683141231537,0.4120759675279259,Defender Defensive Midfielder,2,6.47,4.919427838325118
2195,89856,Sergio Escudero," D(L),M(L)",26,1,2332,0,2,0.7,0.0,18.9,Sevilla,2017,2018,la liga,1.3,35.1,10,0,13,58,1.1754308054223657,0.9792448729276656,Defender Midfielder,2,7.06,4.3997123023828575
2196,9446,Jesús Navas," D(R),M(R)",20,6,1763,1,0,0.7,0.3,18.2,Sevilla,2017,2018,la liga,0.6,15.6,2,0,13,58,1.2897652573883531,3.108672419562936,Defender Midfielder,2,6.62,4.27067283277804
2197,40237,Ganso, AM(C),7,1,524,2,0,0.9,0.0,7.2,Sevilla,2017,2018,la liga,0.6,4.8,0,0,13,58,1.5784048438072205,0.380552839487791,Midfielder,1,6.79,4.111349720243986
2198,89946,Wissam Ben Yedder," AM(C),FW",18,7,1700,9,3,1.9,0.8,47.5,Sevilla,2017,2018,la liga,0.7,17.5,1,1,13,58,12.729278862476349,2.186676100827753,Midfielder Forward,2,6.67,4.061086223776318
2199,71293,Sébastien Corchia," D(R),M(R)",9,3,824,0,1,0.4,0.3,4.800000000000001,Sevilla,2017,2018,la liga,1.7,20.4,4,0,13,58,0.3245197031646967,0.5345575679093599,Defender Midfielder,2,6.59,3.9867436633532227
2200,303907,Walter Montoya, AM(CR),1,0,77,0,0,1.0,1.0,1.0,Sevilla,2017,2018,la liga,2.0,2.0,0,0,13,58,0.0439583249390125,0.3261863887310028,Midfielder,2,6.55,3.845021645021645
2201,91267,Nolito, AM(CL),17,13,1600,4,5,1.3,0.7,39.0,Sevilla,2017,2018,la liga,0.6,18.0,4,0,13,58,5.209624175913632,4.349003415554762,Midfielder,2,6.72,3.687685389436278
2202,109338,Sergio Rico, GK,23,1,2155,0,0,0.0,0.0,0.0,Sevilla,2017,2018,la liga,0.0,0.0,2,0,13,58,0.0,0.0,Goalkeeper,1,6.5,3.6859403196700176
2203,84190,Luis Muriel," AM(CL),FW",17,12,1604,7,1,2.0,1.1,58.0,Sevilla,2017,2018,la liga,0.9,26.1,4,0,13,58,8.30511974170804,2.117425410076976,Midfielder Forward,3,6.57,3.4394425638534822
2204,243262,David Soria, GK,15,0,1265,0,0,0.0,0.0,0.0,Sevilla,2017,2018,la liga,0.0,0.0,1,0,13,58,0.0,0.0,Goalkeeper,1,6.87,3.362889767237593
2205,43824,Daniel Carriço," D(C),DMC",5,1,459,0,0,0.3,0.0,1.7999999999999998,Sevilla,2017,2018,la liga,0.8,4.800000000000001,1,0,13,58,0.0832707099616527,0.0627015512436628,Defender Defensive Midfielder,2,6.75,3.27316339869281
2206,241822,Guilherme Arana," D(L),M(L)",2,1,192,0,0,0.0,0.0,0.0,Sevilla,2017,2018,la liga,0.7,2.0999999999999996,0,0,13,58,0.0,0.0,Defender Midfielder,2,6.31,3.110041666666667
2207,94868,Pablo Sarabia," D(L),M(CLR),FW",27,7,2400,6,5,1.7,0.6,57.8,Sevilla,2017,2018,la liga,1.4,47.599999999999994,7,1,13,58,7.197424443438649,6.324158810079098,Defender Midfielder Forward,5,6.73,2.989357881314486
2208,102439,Franco Vázquez," AM(CLR),FW",22,8,1845,4,6,1.9,0.3,57.0,Sevilla,2017,2018,la liga,1.6,48.0,5,0,13,58,6.135008430108428,5.685257036238909,Midfielder Forward,4,6.74,2.966797986612908
2209,317353,Borja Lasso, Midfielder,1,0,54,0,0,0.0,0.0,0.0,Sevilla,2017,2018,la liga,2.0,2.0,0,0,13,58,0.0,0.0736204832792282,Midfielder,1,6.6,2.924074074074074
2210,125378,Joaquín Correa," AM(CL),FW",15,6,1199,1,1,1.1,0.2,23.1,Sevilla,2017,2018,la liga,1.2,25.2,5,0,13,58,2.0815481543540955,1.9151410860940812,Midfielder Forward,3,6.72,2.8205146346448435
2211,35689,Gabriel Mercado, D(CR),25,1,2124,0,1,0.7,0.2,18.2,Sevilla,2017,2018,la liga,1.4,36.4,9,0,13,58,1.1722884252667427,1.6892596371471882,Defender,2,6.8,2.7496511046899044
